Time_Stamp,Temperature (°C),RPM,Fuel_Efficiency,Vibration_X,Vibration_Y,Vibration_Z,Torque,Power_Output (kW),Fault_Condition,Operational_Mode,Defect_ID,Root_Cause,Troubleshooting_Steps,Severity,Remediation_Actions
2024-12-26 06:50:00,68.23157755136434,3266.388725312819,26.84758820603709,0.8415635481481628,0.7561952570432795,0.9921823815627252,189.04720884735804,33.804996491011906,0,Idle,539,Normal operation,No action required,Normal,No action required
2024-12-26 06:55:00,96.47216666883588,3118.457527346784,19.578451909762343,0.4642113319060266,0.5447775303904155,0.8744555132501047,81.47636754602587,91.80199343316312,2,Cruising,540,Normal operation,No action required,Normal,No action required
2024-12-26 07:00:00,74.85401656244223,2302.524612778312,23.32826739293242,0.2348285530482061,0.2552774270499915,0.0196443952951752,81.19832508396551,92.1692964729299,1,Idle,541,Normal operation,No action required,Normal,No action required
2024-12-26 07:05:00,75.64598967485327,3812.349073064299,16.996087694863668,0.9457993477908354,0.2003381014808419,0.28121172037846,147.2262531982609,94.99690103682444,3,Cruising,542,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 07:10:00,71.50365504150531,3654.25144205164,17.502412417505475,0.847212002610771,0.7840146969840698,0.5388356373720291,87.24659909245148,42.12154807290925,3,Heavy Load,543,Normal operation,No action required,Normal,No action required
2024-12-26 07:15:00,103.08335466427862,3357.11953309194,21.260332531210405,0.2787284242665491,0.1869701247604399,0.1142536327591009,70.14303178140665,78.52676240181667,3,Idle,544,Normal operation,No action required,Normal,No action required
2024-12-26 07:20:00,80.41954381420538,2887.327116579613,16.55721060651691,0.8287589801320315,0.1626671215834788,0.6747691761838651,137.7737725752118,43.1701579724517,0,Heavy Load,545,Normal operation,No action required,Normal,No action required
2024-12-26 07:25:00,70.01235038599488,2896.0910136465063,23.20594856174408,0.4232843014351307,0.220638605648188,0.0399233469286983,76.57256490496333,31.440256724146867,2,Heavy Load,546,Normal operation,No action required,Normal,No action required
2024-12-26 07:30:00,98.54332374857523,3949.3459406572233,22.291275183853635,0.7448062907697959,0.3151892145874158,0.1005686958201235,64.12940985053027,37.823144006313,3,Cruising,547,Normal operation,No action required,Normal,No action required
2024-12-26 07:35:00,111.7270613403606,2530.8002764748976,22.108008171026373,0.1338264664099558,0.0054425363084705,0.8370261209118861,64.79627460965645,73.18365567429424,2,Cruising,548,Normal operation,No action required,Normal,No action required
2024-12-26 07:40:00,84.74515513143515,1705.8060241120934,25.937110120475012,0.6172986027579078,0.8497693244504236,0.7544659054118622,146.2973264114401,21.58119909817164,1,Cruising,549,Normal operation,No action required,Normal,No action required
2024-12-26 07:45:00,63.93977816130182,3270.278293957402,22.216392658604683,0.0807255030794271,0.3008223880957412,0.0990482704512352,57.500397856234514,81.93678099849903,2,Cruising,550,Normal operation,No action required,Normal,No action required
2024-12-26 07:50:00,103.9334703683182,2857.143276711287,16.660603645746328,0.0783051368710667,0.4739808697161646,0.6132975734556704,112.8052313619062,33.96534990240855,0,Heavy Load,551,Normal operation,No action required,Normal,No action required
2024-12-26 07:55:00,86.75209333496178,1897.9537252069808,17.006210294290536,0.9927012467742636,0.4242115188916894,0.241732829844196,112.6115845482244,63.29191104857781,3,Idle,552,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 08:00:00,92.62634406654183,3635.7998490707473,15.33691548067221,0.0697356611185487,0.7828320073954846,0.8005844538112474,106.26103457180848,33.88807582574114,0,Heavy Load,553,Normal operation,No action required,Normal,No action required
2024-12-26 08:05:00,106.74834203721126,1173.372409877017,15.423895946986097,0.4086433475137003,0.7050409777540851,0.511071814234526,69.46980489675907,67.5888826404755,0,Heavy Load,554,Normal operation,No action required,Normal,No action required
2024-12-26 08:10:00,98.97485829986832,2185.020690721326,17.37658204170401,0.1956803737582021,0.2065276488588531,0.2867910875586434,102.74733078541672,55.03254441774996,1,Cruising,555,Normal operation,No action required,Normal,No action required
2024-12-26 08:15:00,102.10433515755572,3671.8711343639,21.72552172507359,0.7264683489025086,0.7423912378958193,0.6223171542918986,125.6216962911256,22.17775621359712,3,Cruising,556,Normal operation,No action required,Normal,No action required
2024-12-26 08:20:00,62.3802551662927,1737.896937986976,17.71050786429351,0.6619595848372034,0.8095732988184353,0.70770799070556,145.35557120855657,68.31163161480329,2,Cruising,557,Normal operation,No action required,Normal,No action required
2024-12-26 08:25:00,110.10034154648676,3154.9913906297143,17.63710742825318,0.0543173328156028,0.7557199029919573,0.6206966412435423,75.6966404690221,59.80134765012914,0,Idle,558,Normal operation,No action required,Normal,No action required
2024-12-26 08:30:00,85.08869911914857,2963.922101529097,22.44153950095668,0.0115487715752397,0.83887536888902,0.9166823800949184,107.42140332233711,35.34146966744845,1,Heavy Load,559,Normal operation,No action required,Normal,No action required
2024-12-26 08:35:00,85.07712508940023,3375.134028078935,27.45539790016228,0.5091608722608271,0.6274294562643278,0.0657671866328749,146.23542068054508,80.13095230036944,2,Heavy Load,560,Normal operation,No action required,Normal,No action required
2024-12-26 08:40:00,68.10468347335465,1977.223327024612,27.889163897079268,0.9277758980203424,0.2180099588991075,0.5329661059811389,54.19944445181187,37.596908429365776,0,Heavy Load,561,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 08:45:00,93.37167423328694,3735.324057683054,25.91893991955016,0.1571077479441338,0.1884209145083253,0.3954482181365168,187.3064976662941,52.648113460171786,2,Heavy Load,562,Normal operation,No action required,Normal,No action required
2024-12-26 08:50:00,88.31216136081252,3526.642838715939,15.17629442291543,0.5793391437904348,0.456975468716948,0.5183233843962631,175.0909806089572,62.90696708550129,0,Idle,563,Normal operation,No action required,Normal,No action required
2024-12-26 08:55:00,77.00668175195327,3066.2566740148527,25.75905905342568,0.5089590692332913,0.7926623933462162,0.6271719147885096,61.84562157720189,25.532384006343385,2,Heavy Load,564,Normal operation,No action required,Normal,No action required
2024-12-26 09:00:00,66.1580801498023,1803.1861429473947,25.87522085287141,0.5556352396844548,0.3139265752022286,0.4178630261538897,80.28641947406102,52.5634081066373,3,Cruising,565,Normal operation,No action required,Normal,No action required
2024-12-26 09:05:00,75.68995717211789,1445.3664101006536,15.282210298624362,0.0900127643639369,0.7792678671346002,0.7975835765256765,143.11572430921836,59.43149003488455,2,Cruising,566,Normal operation,No action required,Normal,No action required
2024-12-26 09:10:00,107.5866801146546,2287.0022338782755,17.37502478786964,0.1544366931110432,0.9214954075451984,0.9172289801139052,186.3632172931882,41.81600730507485,0,Cruising,567,Normal operation,No action required,Normal,No action required
2024-12-26 09:15:00,71.10116899269617,2438.061381693381,18.59421125353381,0.1036714823977971,0.6666964784684033,0.9199716389361524,125.85237562173324,41.78701698972642,3,Heavy Load,568,Normal operation,No action required,Normal,No action required
2024-12-26 09:20:00,115.06512559161835,3556.693335174904,19.20302777999753,0.6689754538794471,0.4953600325011594,0.5553517227076452,64.31575743420942,79.42965132489181,2,Cruising,569,Normal operation,No action required,Normal,No action required
2024-12-26 09:25:00,65.68370881548847,3799.1201760571066,18.54528273056716,0.091535199546059,0.8082228516506698,0.2367556531243801,108.28948144526244,47.27215465904923,0,Cruising,570,Normal operation,No action required,Normal,No action required
2024-12-26 09:30:00,95.06471727354584,3355.5463784530266,22.077105754588352,0.5570745890798224,0.4420323522663995,0.2367882692666038,135.0432664773087,92.1690073666166,1,Heavy Load,571,Normal operation,No action required,Normal,No action required
2024-12-26 09:35:00,60.862926252033006,1987.8996054853612,17.998097968713672,0.825512685335896,0.0676177751778807,0.0932205897446362,148.92341820090576,32.90080218793542,3,Cruising,572,Normal operation,No action required,Normal,No action required
2024-12-26 09:40:00,95.64328082189633,2857.9102639628877,23.942680131856804,0.7919856461348785,0.4598620413970428,0.5535467383420641,95.06392714382498,50.95975817689592,1,Cruising,573,Normal operation,No action required,Normal,No action required
2024-12-26 09:45:00,85.38312552749997,3891.715639364695,25.79223757704825,0.4033662866324095,0.7004512973621588,0.7323483651824838,90.61899298778636,63.368384440408335,2,Idle,574,Normal operation,No action required,Normal,No action required
2024-12-26 09:50:00,111.32578911760228,1502.924476941061,28.71473256297522,0.5027989449010835,0.8158911323313641,0.1473232108817495,96.86033051901865,30.811321772621056,0,Heavy Load,575,Normal operation,No action required,Normal,No action required
2024-12-26 09:55:00,64.8301836543323,1173.4208479964943,26.38654325235016,0.2008978832980092,0.3102573356926031,0.190915661232822,195.21771836550596,55.883228451360495,2,Heavy Load,576,Normal operation,No action required,Normal,No action required
2024-12-26 10:00:00,77.32415904778011,2274.220234858973,28.17099128668533,0.8609241985670718,0.9457899658674632,0.9257048894707136,106.2774349847134,47.10667885653908,0,Idle,577,Normal operation,No action required,Normal,No action required
2024-12-26 10:05:00,101.3937592108999,1335.2517757891806,20.470132633066022,0.061904176171347,0.4455480079875652,0.1716876439960473,56.39377213667941,86.07078102342973,1,Heavy Load,578,Normal operation,No action required,Normal,No action required
2024-12-26 10:10:00,111.46351769925644,2811.7982771486595,24.296370140769703,0.5490391749278797,0.2582480234914938,0.2529595883335316,167.70056092016958,39.661287275948574,2,Heavy Load,579,Normal operation,No action required,Normal,No action required
2024-12-26 10:15:00,70.2177507397358,1741.5314286073155,16.022918891572665,0.4581438622207556,0.3010413454654562,0.1307535670194382,87.70401212451895,58.51142705178979,2,Heavy Load,580,Normal operation,No action required,Normal,No action required
2024-12-26 10:20:00,65.42464913840557,2144.21220285572,15.713326080642783,0.842551309744556,0.39349502053169,0.4924042276306957,91.98497551063848,22.094308916956955,1,Heavy Load,581,Normal operation,No action required,Normal,No action required
2024-12-26 10:25:00,82.10164965232136,3327.767703453787,18.5342314170066,0.2999784585184254,0.7972824715057616,0.3558705418910508,174.24637501110033,44.066673253096,0,Cruising,582,Normal operation,No action required,Normal,No action required
2024-12-26 10:30:00,104.15297027260296,1543.5563318048255,20.707101869580924,0.2332976722774307,0.9052884801647312,0.2607078151006011,168.3277521626333,83.14446347060903,1,Idle,583,Normal operation,No action required,Normal,No action required
2024-12-26 10:35:00,108.0924689555909,3701.517950294875,29.61651169421241,0.2027669602905715,0.5786258941867967,0.235002465131475,65.75348136233353,32.24554944460419,3,Heavy Load,584,Normal operation,No action required,Normal,No action required
2024-12-26 10:40:00,102.57649957647968,2432.741090676521,27.92520365212578,0.3870916675207381,0.4663797720314723,0.3885057835168733,59.35495717511688,97.34899279727712,1,Heavy Load,585,Normal operation,No action required,Normal,No action required
2024-12-26 10:45:00,83.54513664645566,3631.897580723851,19.88042286895015,0.0216064661877743,0.5978951274554363,0.02173996628485,150.44000366540746,78.23820744611697,1,Heavy Load,586,Normal operation,No action required,Normal,No action required
2024-12-26 10:50:00,73.57650847437581,1757.9351789098566,15.396578740152387,0.3570898504593427,0.1632613137759171,0.3418592331837741,103.73604694436716,76.57340876706917,3,Idle,587,Normal operation,No action required,Normal,No action required
2024-12-26 10:55:00,88.282739997455,1228.996269531015,18.67724942854108,0.6207150875848937,0.5903255379580891,0.0486281409512563,192.95068037133933,41.828708391905856,2,Cruising,588,Normal operation,No action required,Normal,No action required
2024-12-26 11:00:00,81.18731844893927,2138.7620921841944,28.364298249641045,0.8978276585273934,0.9267309163220095,0.6690065052536469,60.47345572401349,37.86242391778656,2,Idle,589,Normal operation,No action required,Normal,No action required
2024-12-26 11:05:00,64.1145858802135,3560.316702060311,16.63493452905771,0.4391696717768732,0.8620787064457239,0.259641577739484,69.63897405510153,56.75716624544026,1,Cruising,590,Normal operation,No action required,Normal,No action required
2024-12-26 11:10:00,60.41023314174351,3893.200800384991,19.494263014351866,0.1798207941198193,0.6650951659592148,0.6999743906213503,169.45633478624345,69.30491338238781,3,Idle,591,Normal operation,No action required,Normal,No action required
2024-12-26 11:15:00,76.79315238425058,1935.1524728511365,22.105548319435812,0.3602911269432021,0.2742588947994739,0.5903395489712013,82.43562600936099,56.427020077422426,0,Idle,592,Normal operation,No action required,Normal,No action required
2024-12-26 11:20:00,111.959334927329,3192.2245383015656,27.76443291365154,0.8651609194587799,0.5071577742794822,0.1726290477679155,132.63838556781013,96.61382084577863,0,Cruising,593,Normal operation,No action required,Normal,No action required
2024-12-26 11:25:00,90.49958186986171,2892.7642854309515,20.6981918670453,0.6366415456603288,0.9533017726479804,0.6968616366681587,108.94497981443804,52.06642579687266,3,Heavy Load,594,Normal operation,No action required,Normal,No action required
2024-12-26 11:30:00,76.06059493383312,1631.5522780370848,22.12155970155718,0.9751315524209804,0.9715223602831742,0.9513032011051136,60.6254537151811,67.02397341980912,3,Idle,595,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 11:35:00,107.88280693279272,2693.7458703284005,25.65520577867663,0.5424401538185655,0.6197632628960451,0.6127328604824576,137.51132263783856,88.48227376454761,1,Heavy Load,596,Normal operation,No action required,Normal,No action required
2024-12-26 11:40:00,62.13796852809814,1510.4478391700986,24.35748950342272,0.9335882814806588,0.4689215790893352,0.2304225128213672,198.87235282144536,93.28503810205343,3,Idle,597,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 11:45:00,117.10281251098507,3096.6217832341167,18.96268145916101,0.7850843748377301,0.2340345575245846,0.1590627827564822,77.0668604349118,64.64765106772236,0,Heavy Load,598,Normal operation,No action required,Normal,No action required
2024-12-26 11:50:00,84.74176619977379,3558.612241772166,26.334648713060552,0.1123404463008224,0.2294180156404485,0.3766184593587698,198.86635929390985,86.62938809542791,1,Heavy Load,599,Normal operation,No action required,Normal,No action required
2024-12-26 11:55:00,115.59626097268912,1943.670721540489,28.2566630181719,0.0400502588510517,0.644537814965228,0.3107200062469611,114.57774124463126,44.98706829901582,3,Idle,600,Normal operation,No action required,Normal,No action required
2024-12-26 12:00:00,63.54740714373306,3263.6656668544647,16.465018731998327,0.9759849674628176,0.5188727937165686,0.3463334511489683,139.92470122806438,28.835838892516563,0,Cruising,601,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 12:05:00,91.43890010707796,1618.7674885369038,15.754826347370528,0.2497353894068107,0.7404958901315143,0.9916683003874596,190.78167022104927,82.94883554506225,0,Cruising,602,Normal operation,No action required,Normal,No action required
2024-12-26 12:10:00,65.21201054451139,2672.7754255611185,23.018476195700902,0.8143179907086232,0.443089528246022,0.1302451404206606,129.3172604020384,43.94895850218328,2,Cruising,603,Normal operation,No action required,Normal,No action required
2024-12-26 12:15:00,82.18079393227637,1162.1284171829293,20.262034381835388,0.2547833195180711,0.3358134457298612,0.6018186012520017,176.22408341489603,21.24409386130949,3,Heavy Load,604,Normal operation,No action required,Normal,No action required
2024-12-26 12:20:00,73.55020410825591,2733.9611388253893,23.564416364414637,0.4556227811347587,0.0445551495139024,0.179747577414193,150.8886048215988,77.32213585191894,1,Idle,605,Normal operation,No action required,Normal,No action required
2024-12-26 12:25:00,83.69104024543417,1982.5125083351384,18.44409559572266,0.1445062774934176,0.938312507036028,0.4003054760457798,119.3896334361,51.518278095769794,3,Idle,606,Normal operation,No action required,Normal,No action required
2024-12-26 12:30:00,114.46090891289336,3138.122105008005,21.29204008049905,0.4884976894670337,0.260463797483732,0.1499343043569155,178.54115216332687,39.3113467182902,3,Heavy Load,607,Normal operation,No action required,Normal,No action required
2024-12-26 12:35:00,86.04297653509019,2758.942749253268,26.78534678479283,0.8855207218814171,0.7469286692009642,0.0105143408796354,130.6543868224549,82.09917007653164,2,Heavy Load,608,Normal operation,No action required,Normal,No action required
2024-12-26 12:40:00,118.31487447814423,2420.812730231982,15.577173857224787,0.6125852161432497,0.1734500366921625,0.2026184488058968,130.8011196038638,92.14457581563228,0,Cruising,609,Normal operation,No action required,Normal,No action required
2024-12-26 12:45:00,85.98180724280789,3606.4876736441615,18.373890505166457,0.6276138995171925,0.061756190414282,0.5059960931541841,108.49005307736223,92.95323494598416,3,Idle,610,Normal operation,No action required,Normal,No action required
2024-12-26 12:50:00,107.97936107640966,1176.1542116619771,15.664194866771322,0.0508032972881198,0.8635172916378068,0.8399862573315925,108.21412067917106,54.577655592728135,0,Idle,611,Normal operation,No action required,Normal,No action required
2024-12-26 12:55:00,105.948454023387,3081.8848617875574,18.96310098334947,0.0668559171997943,0.3368738105398846,0.1422387705689006,155.51547956694776,59.20857550751938,2,Cruising,612,Normal operation,No action required,Normal,No action required
2024-12-26 13:00:00,71.12534021076141,3255.003606993224,21.3736923690476,0.3212049541435896,0.1226709518148335,0.2459627018889043,103.4032997826324,47.74269354907301,3,Idle,613,Normal operation,No action required,Normal,No action required
2024-12-26 13:05:00,98.64345875895552,1432.0290953602598,23.919755931905485,0.096712481934348,0.605949777046576,0.4155748252831098,105.96124023158954,64.75990202234172,1,Idle,614,Normal operation,No action required,Normal,No action required
2024-12-26 13:10:00,83.5965662951242,2295.933611311185,19.06538250146739,0.9912136721464776,0.4239311502688369,0.2363781587844022,72.57898630673338,47.40142092906471,1,Cruising,615,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 13:15:00,118.14670405838048,1401.37173002237,17.466764859346952,0.3084092265527991,0.6989646991370524,0.5865409405492944,54.50401880642561,73.9047837531308,0,Idle,616,Normal operation,No action required,Normal,No action required
2024-12-26 13:20:00,109.24264630455178,2861.4323746832524,21.60203688110181,0.0655441120878038,0.6207312272823503,0.940870459003776,110.413603272405,50.72154788766569,3,Heavy Load,617,Normal operation,No action required,Normal,No action required
2024-12-26 13:25:00,115.60225885116834,2451.3887815121584,16.526927125014105,0.9150239535677608,0.5529342163843928,0.1690541081080786,129.30940363808372,92.64705406493565,2,Cruising,618,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 13:30:00,72.57490891639675,1281.3857312139398,18.45957337962832,0.2782577639218165,0.881839986034758,0.3181177189234914,102.91904119862564,49.1043833855036,2,Cruising,619,Normal operation,No action required,Normal,No action required
2024-12-26 13:35:00,60.9612442036897,3010.9111715736026,25.08165591404913,0.4873456595451162,0.7116010892449182,0.1451031501607158,186.94189410498325,30.28601731413329,1,Cruising,620,Normal operation,No action required,Normal,No action required
2024-12-26 13:40:00,119.6033589713686,1176.291116471959,28.658133664989997,0.9579916259016592,0.2802026002305049,0.4171918573431648,186.37078833561455,71.02514569197818,3,Idle,621,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 13:45:00,84.40140197546724,2285.4838470232694,26.703065139660676,0.197741973003001,0.9019994046406076,0.0775039635127999,106.92475206899827,50.11760516062243,1,Heavy Load,622,Normal operation,No action required,Normal,No action required
2024-12-26 13:50:00,66.18669121260002,2447.624885900686,26.225528290460957,0.7570405167042087,0.0007734413327058,0.081885923021999,138.777695538936,44.04108848277244,3,Cruising,623,Normal operation,No action required,Normal,No action required
2024-12-26 13:55:00,80.8074584752986,2116.037342876109,23.05863164339774,0.1647477691441776,0.7916848184242327,0.7489002596585432,145.72285322038286,55.900708194780535,2,Cruising,624,Normal operation,No action required,Normal,No action required
2024-12-26 14:00:00,75.92938583595088,3568.1321444804157,27.51330251332824,0.697190503067179,0.797001559757395,0.0819692647398518,108.69424705485748,81.89248562656488,0,Idle,625,Normal operation,No action required,Normal,No action required
2024-12-26 14:05:00,66.47954249433911,3143.432931535737,28.03884940880931,0.513978635175955,0.7938102438825583,0.6517176667526001,153.5406476197875,33.38122411711508,0,Idle,626,Normal operation,No action required,Normal,No action required
2024-12-26 14:10:00,64.48447328927371,3145.554265673342,29.52754387054221,0.0864439361070732,0.6284213687608016,0.4137751244467694,93.72359133265786,36.78274786073516,2,Idle,627,Normal operation,No action required,Normal,No action required
2024-12-26 14:15:00,87.62889381004905,2202.283260879272,15.918325505319904,0.8769443949557527,0.9134627420443572,0.1019263434236237,139.93444624950433,28.23108085363198,1,Heavy Load,628,Normal operation,No action required,Normal,No action required
2024-12-26 14:20:00,64.46387598308908,3579.184984854324,22.100840157068525,0.2672381995551175,0.6048350209429527,0.7429289088593168,156.7751458475091,83.0574403332266,2,Cruising,629,Normal operation,No action required,Normal,No action required
2024-12-26 14:25:00,117.68619206470116,1829.2510181182704,21.73259572078561,0.004835220188321,0.8407990786498278,0.198836269931075,104.3785192197696,24.280653069196944,2,Cruising,630,Normal operation,No action required,Normal,No action required
2024-12-26 14:30:00,83.27417011491596,1765.88393846702,29.05383848951845,0.1026109297824477,0.8517451582191319,0.1101215039941354,62.13842707574155,90.86906873990937,1,Idle,631,Normal operation,No action required,Normal,No action required
2024-12-26 14:35:00,109.17662484541464,3385.604241471763,20.841543038965646,0.8763549367557689,0.0473462800130327,0.3906385822476903,51.90178485342531,69.16953382464607,0,Heavy Load,632,Normal operation,No action required,Normal,No action required
2024-12-26 14:40:00,115.98502899119222,2908.839742130905,29.27815001907624,0.0999985773971509,0.1605865043953181,0.7286404805088239,68.31154249962495,42.95237815068365,2,Heavy Load,633,Normal operation,No action required,Normal,No action required
2024-12-26 14:45:00,105.65848420824769,1278.0523520042384,20.580353768108,0.3765936135123655,0.2974349838323371,0.3623978525426079,105.50298679875348,70.5954550742058,0,Heavy Load,634,Normal operation,No action required,Normal,No action required
2024-12-26 14:50:00,87.24369554049233,3034.649467258446,24.14337187889081,0.7158976406228401,0.4004082877320533,0.4469044548427984,112.56421498419868,83.43220538029529,2,Heavy Load,635,Normal operation,No action required,Normal,No action required
2024-12-26 14:55:00,103.483832020319,2897.200430539583,27.676827650112983,0.1452928738222254,0.8824854211050617,0.3564502973107035,116.33170031914533,69.40988999057656,3,Heavy Load,636,Normal operation,No action required,Normal,No action required
2024-12-26 15:00:00,94.55456994300394,1998.5959598727868,20.106635671218303,0.7638051117685772,0.898378892119669,0.1562696227372317,62.83446672920536,61.11739548523779,3,Cruising,637,Normal operation,No action required,Normal,No action required
2024-12-26 15:05:00,86.14793503634213,1488.2471937027426,25.61396963794382,0.8559191118455387,0.8072065004188307,0.5336447918690642,154.60031420827562,32.629352397504945,2,Cruising,638,Normal operation,No action required,Normal,No action required
2024-12-26 15:10:00,76.30801657827938,1570.634618571089,20.2963661323322,0.1543424237689098,0.6627857908808057,0.0612332507044138,103.2044248997139,42.20817592788236,1,Heavy Load,639,Normal operation,No action required,Normal,No action required
2024-12-26 15:15:00,98.15857411977436,3868.407806906478,25.99728309330941,0.5162404191810045,0.7360713694147,0.2781664982295245,97.97698471805762,91.75826746904656,3,Idle,640,Normal operation,No action required,Normal,No action required
2024-12-26 15:20:00,74.29715150766002,1400.968152649888,15.188151714393625,0.6750750971528006,0.3343645921810223,0.5837383666872735,94.63589944022786,75.31252289474072,2,Heavy Load,641,Normal operation,No action required,Normal,No action required
2024-12-26 15:25:00,101.9835207189941,2440.799484605339,18.090227371532183,0.2491804679912129,0.7613342691049321,0.9441337385940424,171.82106899978018,79.25922415790339,2,Idle,642,Normal operation,No action required,Normal,No action required
2024-12-26 15:30:00,72.59010949434555,1725.6631324024086,23.10204095529213,0.98835489123515,0.1235725265948013,0.5323883141743291,196.68969389350795,99.93295607075994,3,Heavy Load,643,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 15:35:00,99.85907495999072,1695.6737099691354,17.114023564716362,0.0963607401391033,0.8245155167902406,0.0957319431624266,142.1501239827934,78.34978736069097,2,Cruising,644,Normal operation,No action required,Normal,No action required
2024-12-26 15:40:00,89.50292561734862,1041.0224560162258,15.869388235900356,0.1525722958587665,0.0177868663650007,0.2967644888556797,57.83067271197391,87.33200235903149,1,Idle,645,Normal operation,No action required,Normal,No action required
2024-12-26 15:45:00,115.6503459788064,3256.9917838887363,29.88594594523264,0.2038513440828866,0.0796281444745176,0.1416782330874881,132.32242884378667,91.1617905841766,0,Heavy Load,646,Normal operation,No action required,Normal,No action required
2024-12-26 15:50:00,104.432653402025,3455.9890837780194,18.29315674524129,0.1423000002492537,0.7356419191594185,0.9189373951169534,98.99852066694304,74.60632257797201,1,Heavy Load,647,Normal operation,No action required,Normal,No action required
2024-12-26 15:55:00,118.03167127526196,2242.277647420878,25.763036110304,0.7719107390716534,0.7996032409828893,0.1565067831303503,142.48765062246048,60.1252735949333,2,Heavy Load,648,Normal operation,No action required,Normal,No action required
2024-12-26 16:00:00,114.46659792055937,2218.297757221705,16.034242186563958,0.246689230107547,0.1679486272805362,0.1906799313022292,158.75311022733797,88.0358754197666,3,Cruising,649,Normal operation,No action required,Normal,No action required
2024-12-26 16:05:00,95.11634617200257,3864.5020210637326,23.58687966620856,0.8434386656684643,0.5903057943040153,0.724532381926138,140.5392676750423,84.23378913031718,2,Idle,650,Normal operation,No action required,Normal,No action required
2024-12-26 16:10:00,81.80422582508359,2137.295353966004,20.245866992810686,0.9777361570464684,0.4053843080745222,0.6704835461359132,111.78845633124502,78.39801045063615,0,Cruising,651,Bearing misalignment,Bearing inspection performed,Warning,Bearing replaced
2024-12-26 16:15:00,87.96703921745065,1334.7521568066263,23.876401954903727,0.3918073114873356,0.670705390381408,0.5415054397257163,183.8103052513095,42.036781127611874,1,Cruising,652,Normal operation,No action required,Normal,No action required
2024-12-26 16:20:00,77.47850089104193,1791.846048528438,21.380514821427276,0.0298174296866603,0.3323572078160637,0.8997047127343999,132.59166505637523,29.15100202955454,2,Heavy Load,653,Normal operation,No action required,Normal,No action required
2024-12-26 16:25:00,95.48400487294006,1140.6744228895443,26.121539440822914,0.1882130571541035,0.8694817258363874,0.0010855533363649,187.79270827812667,73.48220848878304,2,Heavy Load,654,Normal operation,No action required,Normal,No action required
2024-12-26 16:30:00,80.11630089583943,2133.889814387874,27.125012751856943,0.0552245463535129,0.1568639676032582,0.480536269832478,177.33752750088536,20.686463576012653,0,Heavy Load,655,Normal operation,No action required,Normal,No action required
2024-12-26 16:35:00,117.65974744038007,1638.16911666543,27.596713138264395,0.6822056086255063,0.0620972421240096,0.57243295825814,111.66735039535683,67.03845043893008,3,Idle,656,Normal operation,No action required,Normal,No action required
2024-12-26 16:40:00,93.59684576648434,3496.49011159709,18.31082063545244,0.5546524240239117,0.9259342274899732,0.7450442705031558,69.51902456513172,58.71355660185585,0,Cruising,657,Normal operation,No action required,Normal,No action required
2024-12-26 16:45:00,118.2330170364878,1355.3548303538937,26.97644709134543,0.7747907959075885,0.5198114149650661,0.4634935394863368,100.07121395626817,58.58439285544861,2,Idle,658,Normal operation,No action required,Normal,No action required
2024-12-26 16:50:00,96.70769531870506,2195.510631152606,19.182835637338425,0.4466561258506962,0.4579783005815706,0.1950424162005465,127.9885033606477,89.78244826966,3,Heavy Load,659,Normal operation,No action required,Normal,No action required
2024-12-26 16:55:00,97.5514845999336,2568.1800835904155,25.348607441296164,0.0383953072540762,0.1119373133737711,0.6296745625763559,159.60285372736624,68.07154286923085,2,Cruising,660,Normal operation,No action required,Normal,No action required
2024-12-26 17:00:00,72.17993024179441,2528.181220053205,19.608910372784543,0.3175724568810211,0.5828508895811523,0.7453517149802203,182.9973852722974,51.3116471643189,2,Heavy Load,661,Normal operation,No action required,Normal,No action required
2024-12-26 17:05:00,73.04731482127914,1732.5401954119247,18.453940461123924,0.4287611852763628,0.8111428935829555,0.4486908188729922,85.41522866355726,20.73083214768941,2,Cruising,662,Normal operation,No action required,Normal,No action required
2024-12-26 17:10:00,92.87856408253116,1684.5949958848962,19.82192755467101,0.6710061083565187,0.0995893161746306,0.7542024405683206,61.61189314529986,23.204927615585724,0,Cruising,663,Normal operation,No action required,Normal,No action required
2024-12-26 17:15:00,84.27323087041665,2846.760097033447,28.26647919140897,0.6617959471909678,0.7824877271440148,0.3566837439493275,78.12417671489753,29.494372700475022,1,Idle,664,Normal operation,No action required,Normal,No action required
2024-12-26 17:20:00,110.5994995639057,2697.183742990448,15.698280799724095,0.7526498847874602,0.2591266975382724,0.1207301229771038,131.5556306822947,44.73621028914504,2,Heavy Load,665,Normal operation,No action required,Normal,No action required
